"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"00f600a77fdc72e960751fd245d54d2b5f342b2d","","","2b228d5f6e00159860095df97da25a4a3a87a291","dadb0dc6125029892a1198c2374f2ef8ff801cfc","2017-03-09","","","Kassaprüfer","","","","","","","","","",""
"00f818a2296f1a58ae68c4507c2a184bf107a9fe","","2017-07-07","21cb10c39eecabb7a49ce22d2a4b646980c3a448","879093f0b813c651af7f228f32e5522203807dde","2010-04-07","","","Gesellschafter [248875v]","","","","","","","","","",""
"00fc768a9f890fefdea8022cafffa37ee9c9adb0","","","956afe86211cb6571dacb5f75498f2e8810c54ab","026da05d1d8e70f99880236bec7aacd02c45453d","2018-10-09","","","Geschäftsführer [499658t]laut Parlament wird aus dieser Tätigkeit kein Vermögensvorteil erzielt; Gesellschafter [499658t]","","","","","","","","","",""
"010ddee8aeb658d141b8ef9ed9d78a375ab48488","","2010-11-11","90dbcf72402fc5c86f21786fd54fcdb054268a0e","b739745c06d9121cb7f903ba8df8a1133116c962","2009-05-07","","","Aufsichtsratsvorsitzender [221233v]","","","","","","","","","",""
"011ac7cb5efa5ce9909dd5ed0eb3d373640c2bd2","","2018-05-26","c27c409e9c7d7497ce5cd7c9756f7eb0bc97e12b","0701010835f00bcb02ec8b3186deca5febcb327b","2011-10-22","","","Mitglied des Aufsichtsrates [265086h]","","","","","","","","","",""
"011b3a466e5b9d7c177dad710685bd2490bcfb7b","","","9a62edeabb176ad24aa4ee0e8c0721a6592c6721","20dc2bcc0847bdc8fd66149f17b43f3780442455","2019-10-30","","","Unbeschränkt haftender Gesellschafter [522248m]Vermieterin","","","","","","","","","",""
"012b8cdeb31a6a8f20a12a2d7f997e4e54940813","","","632fd9090288c52d5cb77471b45fe278f304e767","ed533cfab761243152e8b623eea049db67767279","2019-08-30","","","Vorstand - MitgliedNicht im Vereinsregister angeführt","","","","","","","","","",""
"012db368ee3e940980316a202bcbbf95571a10bd","","","2366fece1de1f007d42abcbd3c1df6018ca89194","ca3c3c901a289e4ae2467167c00a6ec6522d9ac4","2017-04-08","","","Obmann Stellvertreter","","","","","","","","","",""
"013472645f098b27e06c1a45eb5d2fc667918967","","","8523b35f261e8053d5043d3464738c11b97afc60","b3292c4ea1ed9c3641366108b3fef8a8c2e53522","2015-08-15","","","Gesellschafter [438099p]; Geschäftsführer [438099p]","","","","","","","","","",""
"013b8627338d70dbe559f7397db88181317bdbb6","","","814d67fecdb895bf600bbe97b03aa57406adf8b2","b1b3738abfcd2a7bf6995e272d93f063d479ecf6","2020-05-12","","","Vorsitzender","","","","","","","","","",""
"013daf1f6c7b42a7472c83332538611905796ca6","","","c8ee5c0cfbfca880a5fe231e15c8e53f176c0050","0ef97ddc824392e56c9d62f32fc3bf491d95d041","2013-06-24","","","Finanzreferent","","","","","","","","","",""
"0140309fc8a16974609e6f9b63e4ee9207898f77","","2018-10-17; 1995-12-16","68bb5dd0adbc6a05da8a5890d6499213836a1536","9d3db234009aba5ec28cd9c7b4c5cf23db133042","1995-12-13","","","Geschäftsführer [139699s]; Gesellschafter [139699s]","","","","","","","","","",""
"0147c64bc2e920567e7c78b66e67ec640feb3dd1","","2002-11-21","7702e86de001056fd8bb0da08003bd5377418f99","ed797e804d643ef56bb1b24033307b1c2d45ddf1","2000-04-18","","","Prokurist [190606d]Damals: Collect GmbH","","","","","","","","","",""
"014e66d8216d6d7361062b4bcf259ffcc74f6e47","","","dd4ed9e4ef84571a91e6fddfb41a1339a065281a","0ea6c585df54cc3786c31fed825b2520080a2bfc","2015-11-24","","","Abgeordnete zum Wiener Landtag und Gemeinderat","","","","","","","","","",""
"01533565540ce49fabd790fc04c7ff1ede237185","","","12d21223a09f75c1d403dba6a278f975a63d01cd","62c3873c392a59df296566aad06e9b790b9f1e8c","2020-01-01","","","Vorstand - MitgliedNicht im Vereinsregister eingetragen.","","","","","","","","","",""
